2018-08-12,0,125762895,343572274,0.366044948
2018-08-13,0,152107909,374786453,0.405852207
2018-08-14,0,149941310,333346029,0.449806798
2018-08-15,0,156425498,335890668,0.465703614
2018-08-16,0,177290527,339324897,0.522480162
2018-08-17,0,224991635,369025457,0.609691366
2018-08-18,0,215536102,344023642,0.626515378
2018-08-19,0,252832282,439962275,0.574668094
2018-08-20,0,252638938,501546792,0.503719577
2018-08-21,0,256709232,498081780,0.515395749
2018-08-22,0,258225291,437047960,0.590839712
2018-08-23,0,269041337,460638646,0.584061584
2018-08-24,0,289863465,511043220,0.567199512
2018-08-25,0,56700479,263650573,0.215059191
2018-08-26,0,283852002,499783205,0.567950262
2018-08-27,0,439422814,683995495,0.642435246
2018-08-28,0,471160910,715239140,0.658745983
2018-08-29,0,467291588,726199281,0.643475696
2018-08-30,0,240621474,451940412,0.532418584
2018-08-31,0,45191875,257280064,0.175652456
2018-09-01,0,30441125,204301808,0.149000762
2018-09-02,0,34284847,204890805,0.167332287
2018-09-03,0,42744836,244362524,0.17492386
2018-09-04,0,39035654,183536663,0.212685865
2018-09-05,0,31916548,185461298,0.172092767
2018-09-06,0,29629386,201893027,0.146757847
2018-09-07,0,28736459,206642983,0.139063319
2018-09-08,0,28782600,165093386,0.174341327
2018-09-09,0,27682228,151637203,0.182555649
2018-09-10,0,59061912,238135483,0.248018108
2018-09-11,0,52287285,236404612,0.221177094
2018-09-12,0,48555880,259343453,0.187226165
2018-09-13,0,44320093,215614727,0.205552253
2018-09-14,0,46912819,214239571,0.218973641
2018-09-15,0,52124004,216011821,0.241301628
2018-09-16,0,61808683,267523074,0.231040568
2018-09-17,0,61688085,283745300,0.217406544
2018-09-18,0,51241422,248356047,0.206322426
2018-09-19,0,47726572,196643233,0.242706404
2018-09-20,0,46779940,195807226,0.238908139
2018-09-21,0,46291286,190896144,0.24249461
2018-09-22,0,40367544,186416785,0.216544578
2018-09-23,0,48559857,176001188,0.275906416
2018-09-24,0,47756937,156330484,0.305487041
2018-09-25,0,61548660,189837457,0.324217681
2018-09-26,0,44577864,182378213,0.24442538
2018-09-27,0,53759610,212673067,0.252780527
2018-09-28,0,57473593,234720914,0.244859276
2018-09-29,0,59046541,206667569,0.285707822
2018-09-30,0,55554423,188830963,0.294201873
2018-10-01,0,48860280,155238131,0.314744063
2018-10-02,0,48708995,155605219,0.313029314
2018-10-03,0,52561247,182121004,0.288606179
2018-10-04,0,60647404,237797253,0.255038287
2018-10-05,0,62047226,257268902,0.241176549
2018-10-06,0,59669386,263189633,0.226716324
2018-10-07,0,65441448,269387455,0.242926858
2018-10-08,0,73227561,300348106,0.243808966
2018-10-09,0,49949973,290939711,0.171684961
2018-10-10,0,49672103,281243089,0.176616262
2018-10-11,0,56489228,279930405,0.2017974
2018-10-12,0,61213914,253740445,0.241246184
2018-10-13,0,47280322,219598970,0.215303023
2018-10-14,0,53090474,243243492,0.218260614
2018-10-15,0,79322370,231817412,0.342176066
2018-10-16,0,71502873,205557236,0.347848971
2018-10-17,0,74452408,242908617,0.306503775
2018-10-18,0,54005333,257101898,0.210054198
2018-10-19,0,52395533,253521170,0.206671234
2018-10-20,0,42945547,181831202,0.236183595
2018-10-21,0,52393742,217579658,0.240802575
2018-10-22,0,54318583,187060303,0.290380065
2018-10-23,0,62171995,262593321,0.236761525
2018-10-24,0,54941505,234579769,0.234212461
2018-10-25,0,47527285,202201844,0.235048722
2018-10-26,0,51502436,213290238,0.241466447
2018-10-27,0,43298367,170223419,0.254361987
2018-10-28,0,52441183,164154226,0.319462887
2018-10-29,0,58488370,228570967,0.255887136
2018-10-30,0,50959366,215774681,0.236169349
2018-10-31,0,48425060,197792456,0.244827639
2018-11-01,0,56997575,180149576,0.316390281
2018-11-02,0,57912531,184475741,0.313930334
2018-11-03,0,43064786,165280064,0.260556446
2018-11-04,0,42340055,159676627,0.265161256
2018-11-05,0,64405633,188732889,0.341252833
2018-11-06,0,58813684,177078133,0.332134087
2018-11-07,0,59172498,172865235,0.342304212
2018-11-08,0,62418237,165952816,0.376120385
2018-11-09,0,57653892,158427545,0.363913308
2018-11-10,0,43919740,144216152,0.304541061
2018-11-11,0,49142884,151161064,0.325102792
2018-11-12,0,72439425,233455412,0.310292335
2018-11-13,0,59684851,254120384,0.234868412
2018-11-14,0,50758362,263209277,0.192844122
2018-11-15,0,44845136,261982004,0.171176399
2018-11-16,0,42880072,250985383,0.17084689
2018-11-17,0,46432622,229487683,0.202331652
2018-11-18,0,50620814,241939374,0.209229334
2018-11-19,0,41598629,246833585,0.168529048
2018-11-20,0,40320018,253718846,0.158916134
2018-11-21,0,42959762,264472611,0.16243558
2018-11-22,0,43919244,246309441,0.178309219
2018-11-23,0,43482452,252242766,0.172383346
2018-11-24,0,44880587,241537605,0.185812006
2018-11-25,0,58635207,254450649,0.230438426
2018-11-26,0,52636727,269913464,0.195013343
2018-11-27,0,51434227,264205550,0.194675044
2018-11-28,0,52765583,252381268,0.209070917
2018-11-29,0,50867191,247744195,0.205321424
2018-11-30,0,50246951,221881362,0.226458638
